Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
25984,62714,-138,-1378,-3939,178,18.0,173.0
26000,62715,-164,-1499,-3841,144,24.0,60.0
26016,62716,-260,-1584,-3819,179,-50.0,-6.0
26032,62717,-210,-1675,-3840,173,-122.0,-88.0
26048,62718,-252,-1744,-3791,124,-202.0,-149.0
26064,62719,-286,-1851,-3737,77,-217.0,-185.0
26080,62720,-252,-1921,-3681,103,-316.0,-203.0
26096,62721,-307,-2000,-3656,87,-347.0,-210.0
26112,62722,-311,-2077,-3663,57,-436.0,-238.0
26128,62723,-407,-2070,-3637,31,-494.0,-284.0
26144,62724,-534,-2099,-3545,53,-455.0,-305.0
26160,62725,-545,-2139,-3504,78,-554.0,-282.0
26176,62726,-570,-2133,-3572,70,-435.0,-285.0
26192,62727,-749,-2130,-3558,65,-528.0,-257.0
26208,62728,-760,-2081,-3573,67,-481.0,-232.0
26224,62729,-768,-2036,-3592,45,-471.0,-206.0
26240,62730,-831,-1979,-3574,49,-375.0,-89.0
26256,62731,-861,-1935,-3621,108,-271.0,61.0
26272,62732,-809,-1858,-3703,186,-182.0,257.0
26288,62733,-939,-1830,-3625,280,-203.0,477.0
26304,62734,-1017,-1808,-3647,407,-221.0,564.0
26320,62735,-1011,-1690,-3621,442,-216.0,637.0
26336,62736,-972,-1628,-3657,409,-212.0,709.0
26352,62737,-889,-1503,-3652,391,-112.0,871.0
26368,62738,-972,-1514,-3732,356,-66.0,1096.0
26384,62739,-1009,-1488,-3746,327,-54.0,1275.0
26401,62740,-1139,-1496,-3656,313,-330.0,1280.0
26416,62741,-891,-1518,-3721,322,-237.0,1166.0
26432,62742,-602,-1544,-3727,281,-415.0,1076.0
26448,62743,-322,-1548,-3737,248,-416.0,990.0
26464,62744,-92,-1637,-4036,188,40.0,831.0
26480,62745,-123,-1604,-3969,160,-246.0,621.0
26496,62746,-283,-1477,-3865,135,-112.0,242.0
26512,62747,-305,-1449,-3846,142,-207.0,15.0
26528,62748,-301,-1411,-3793,172,-323.0,-108.0
26544,62749,-297,-1290,-3957,86,-271.0,-226.0
26560,62750,-475,-1236,-3953,55,-257.0,-333.0
Order,True,Max_Delay,17,Out_Range,0,,
43344,63799,-525,-2000,-3592,117,-536.0,-298.0
43360,63800,-536,-1932,-3573,66,-475.0,-333.0
43376,63801,-607,-1937,-3614,103,-410.0,-332.0
43392,63802,-735,-1892,-3719,132,-397.0,-307.0
43408,63803,-812,-1834,-3643,191,-260.0,-221.0
43424,63804,-1009,-1813,-3550,263,-583.0,-106.0
43440,63805,-1075,-1746,-3496,302,-626.0,31.0
43456,63806,-969,-1684,-3658,314,-423.0,73.0
43472,63807,-1005,-1638,-3776,309,-293.0,97.0
43488,63808,-1020,-1552,-3821,229,-344.0,148.0
43504,63809,-792,-1508,-3903,154,-500.0,271.0
43520,63810,-982,-1407,-3829,-40,-337.0,427.0
43536,63811,-981,-1412,-3903,-238,343.0,273.0
43552,63812,-948,-1420,-3778,140,-204.0,433.0
43568,63813,-575,-1400,-3907,214,-330.0,341.0
43584,63814,-507,-1348,-3968,206,-320.0,381.0
43600,63815,-466,-1274,-3928,114,-216.0,345.0
43616,63816,-443,-1308,-3928,39,-84.0,302.0
43632,63817,-550,-1277,-3784,75,-86.0,347.0
43648,63818,-492,-1270,-3886,88,-45.0,386.0
43664,63819,-438,-1293,-3902,137,-76.0,460.0
43680,63820,-448,-1253,-3949,139,-39.0,483.0
43696,63821,-351,-1274,-3857,55,-214.0,459.0
43712,63822,-273,-1322,-3837,96,111.0,389.0
43728,63823,-255,-1381,-3816,91,-74.0,383.0
43744,63824,-95,-1458,-3887,65,-606.0,415.0
43760,63825,9,-1482,-3875,29,-262.0,318.0
43776,63826,-58,-1644,-3855,-15,-41.0,197.0
43792,63827,-86,-1774,-3816,-14,-101.0,167.0
43808,63828,-65,-1800,-3750,-1,-48.0,108.0
43824,63829,-31,-1923,-3770,38,-2.0,-10.0
43840,63830,9,-2083,-3585,35,-52.0,-122.0
43856,63831,-283,-2063,-3592,38,-167.0,-121.0
43872,63832,-173,-2214,-3570,41,-377.0,-213.0
43888,63833,-303,-2236,-3567,92,-280.0,-356.0
43904,63834,-460,-2305,-3636,98,-338.0,-448.0
43920,63835,-665,-2245,-3556,112,-471.0,-392.0
43936,63836,-612,-2251,-3549,116,-611.0,-407.0
43952,63837,-654,-2192,-3517,90,-526.0,-428.0
43968,63838,-796,-2165,-3430,80,-581.0,-412.0
43984,63839,-779,-2090,-3533,101,-510.0,-367.0
44000,63840,-723,-2013,-3687,72,-489.0,-344.0
44016,63841,-826,-1968,-3635,63,-394.0,-294.0
44032,63842,-758,-1891,-3663,95,-478.0,-239.0
44048,63843,-753,-1845,-3734,132,-438.0,-229.0
44064,63844,-800,-1708,-3682,117,-424.0,-190.0
44080,63845,-762,-1651,-3681,74,-375.0,-153.0
44096,63846,-766,-1572,-3706,86,-329.0,-115.0
44112,63847,-704,-1489,-3792,143,-167.0,-47.0
44128,63848,-904,-1471,-3724,121,-190.0,21.0
44144,63849,-639,-1415,-3885,119,-186.0,109.0
44160,63850,-572,-1338,-3895,98,-168.0,88.0
44176,63851,-525,-1284,-3930,133,-302.0,80.0
44192,63852,-439,-1258,-3975,132,-349.0,72.0
44208,63853,-409,-1274,-3826,123,169.0,34.0
44224,63854,-700,-1418,-3835,127,-223.0,51.0
44240,63855,-677,-1389,-3867,157,-506.0,69.0
44256,63856,-532,-1430,-3950,215,-320.0,66.0
44272,63857,-670,-1441,-3814,187,-238.0,64.0
44288,63858,-795,-1523,-3728,183,-305.0,158.0
44304,63859,-769,-1583,-3706,203,-293.0,237.0
44320,63860,-819,-1704,-3740,211,-269.0,284.0
44336,63861,-873,-1752,-3699,205,-314.0,350.0
44352,63862,-850,-1869,-3610,175,-233.0,416.0
44368,63863,-779,-2027,-3609,176,-253.0,490.0
44384,63864,-670,-2127,-3543,169,-192.0,512.0
44400,63865,-678,-2170,-3565,187,-216.0,539.0
44416,63866,-550,-2199,-3592,203,-200.0,555.0
44432,63867,-339,-2159,-3614,178,-171.0,509.0
44448,63868,-228,-2069,-3633,153,70.0,428.0
44464,63869,-117,-2009,-3722,182,64.0,349.0
44480,63870,0,-1920,-3733,199,-6.0,245.0
44496,63871,242,-1821,-3862,162,-107.0,76.0
44512,63872,173,-1772,-3784,157,-164.0,-105.0
44528,63873,133,-1730,-3661,79,-103.0,-285.0
44545,63874,-14,-1764,-3569,54,-243.0,-404.0
44560,63875,-62,-1829,-3642,51,-469.0,-486.0
44576,63876,-29,-1866,-3734,25,-453.0,-606.0
44592,63877,-231,-1925,-3780,7,-381.0,-700.0
44608,63878,-415,-1935,-3794,-2,-472.0,-721.0
44624,63879,-478,-1906,-3689,-21,-566.0,-673.0
44640,63880,-548,-1886,-3582,10,-603.0,-641.0
44656,63881,-714,-1843,-3587,19,-582.0,-610.0
44672,63882,-784,-1823,-3684,-3,-538.0,-581.0
44688,63883,-950,-1752,-3709,-43,-469.0,-479.0
44704,63884,-1028,-1752,-3702,0,-506.0,-340.0
44720,63885,-1096,-1685,-3712,59,-514.0,-219.0
44736,63886,-1108,-1596,-3709,68,-472.0,-106.0
44752,63887,-1092,-1548,-3710,84,-460.0,36.0
44768,63888,-1018,-1466,-3757,105,-385.0,159.0
44784,63889,-971,-1467,-3759,141,-362.0,271.0
44800,63890,-939,-1457,-3806,215,-339.0,346.0
44816,63891,-796,-1438,-3860,215,-319.0,388.0
44832,63892,-699,-1378,-3857,182,-194.0,420.0
44848,63893,-573,-1415,-3868,195,-105.0,387.0
44864,63894,-545,-1401,-3833,195,-9.0,344.0
44880,63895,-531,-1401,-3821,195,15.0,333.0
44896,63896,-511,-1438,-3805,203,-65.0,359.0
44912,63897,-433,-1433,-3833,179,-68.0,367.0
44928,63898,-310,-1472,-3812,154,-12.0,335.0
44944,63899,-313,-1553,-3811,158,-111.0,324.0
44960,63900,-189,-1616,-3834,168,-179.0,260.0
44976,63901,-134,-1633,-3816,164,-183.0,179.0
44992,63902,-105,-1696,-3814,150,-185.0,104.0
45008,63903,-75,-1752,-3749,133,-156.0,25.0
45024,63904,-151,-1836,-3715,127,-242.0,-37.0
45040,63905,-179,-1885,-3784,103,-350.0,-117.0
45057,63906,-292,-1958,-3658,105,-395.0,-157.0
45072,63907,-249,-2025,-3632,77,-545.0,-207.0
45088,63908,-258,-2055,-3553,38,-584.0,-276.0
45104,63909,-367,-2093,-3501,-35,-512.0,-324.0
45120,63910,-473,-2157,-3470,-84,-576.0,-373.0
45136,63911,-596,-2218,-3575,-135,-612.0,-395.0
45152,63912,-741,-2138,-3722,-104,-584.0,-404.0
45168,63913,-856,-2112,-3753,-146,-650.0,-399.0
45184,63914,-901,-1996,-3719,-181,-655.0,-340.0
45200,63915,-936,-1933,-3690,-260,-828.0,-133.0
45216,63916,-1041,-1899,-3920,-387,-860.0,55.0
45232,63917,-884,-1926,-3949,-432,-678.0,139.0
45248,63918,-808,-1897,-3882,-417,-422.0,176.0
45264,63919,-837,-1888,-3765,-352,-299.0,227.0
45280,63920,-847,-1848,-3681,-252,-254.0,271.0
45296,63921,-814,-1806,-3621,-221,-255.0,319.0
45312,63922,-755,-1784,-3460,-181,-324.0,329.0
45328,63923,-703,-1764,-3333,-126,-409.0,338.0
45344,63924,-624,-1719,-3209,-87,-364.0,331.0
45360,63925,-555,-1719,-3220,25,-297.0,294.0
45376,63926,-508,-1682,-3231,221,-221.0,236.0
45392,63927,-341,-1636,-3331,482,-105.0,130.0
45408,63928,-301,-1579,-3443,650,14.0,43.0
45424,63929,-248,-1470,-3687,736,66.0,-1.0
45440,63930,-329,-1479,-3878,703,-60.0,69.0
45456,63931,-204,-1478,-3924,607,-23.0,37.0
45472,63932,-392,-1575,-4011,566,-414.0,108.0
