Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
59793,11580,-1028,656,-15648,92,-383.0,-173.0
59809,11581,-1064,680,-15720,78,-392.0,-149.0
59825,11582,-1032,704,-15696,48,-371.0,-146.0
59841,11583,-1048,616,-15732,30,-385.0,-167.0
59857,11584,-1084,720,-15812,29,-388.0,-176.0
59873,11585,-968,664,-15524,73,-370.0,-168.0
59890,11586,-1024,716,-15808,43,-367.0,-166.0
59905,11587,-1020,732,-15760,6,-382.0,-175.0
59921,11588,-952,612,-15688,79,-367.0,-165.0
59937,11589,-988,672,-15808,73,-375.0,-157.0
59954,11590,-1116,668,-15776,70,-352.0,-151.0
59969,11591,-1044,676,-15620,102,-380.0,-145.0
59985,11592,-1064,604,-15640,45,-376.0,-135.0
60001,11593,-1044,684,-15664,87,-397.0,-152.0
60017,11594,-992,660,-15596,58,-367.0,-163.0
60033,11595,-1056,648,-15668,70,-367.0,-143.0
60049,11596,-1052,672,-15768,67,-379.0,-140.0
60065,11597,-984,656,-15716,58,-381.0,-143.0
60081,11598,-1156,644,-15668,82,-372.0,-143.0
60097,11599,-908,620,-15700,87,-394.0,-156.0
60113,11600,-964,756,-15728,93,-353.0,-143.0
60129,11601,-1044,764,-15852,95,-368.0,-153.0
60145,11602,-1076,748,-15696,85,-379.0,-147.0
60161,11603,-872,604,-15756,79,-365.0,-138.0
60177,11604,-988,612,-15604,105,-356.0,-123.0
60193,11605,-1036,744,-15824,67,-382.0,-125.0
60209,11606,-980,516,-15536,112,-344.0,-159.0
60225,11607,-1016,640,-15724,65,-383.0,-150.0
60241,11608,-940,640,-15828,85,-367.0,-167.0
60257,11609,-1032,664,-15724,83,-369.0,-133.0
60273,11610,-1060,640,-15684,100,-371.0,-155.0
60289,11611,-924,692,-15636,85,-357.0,-134.0
60306,11612,-1012,736,-15648,98,-368.0,-148.0
60321,11613,-1024,620,-15648,75,-368.0,-146.0
60337,11614,-964,660,-15828,85,-361.0,-159.0
60354,11615,-1136,664,-15680,79,-380.0,-158.0
60369,11616,-1012,572,-15836,69,-381.0,-177.0
60385,11617,-1124,684,-15808,78,-377.0,-172.0
60401,11618,-1012,748,-15744,71,-367.0,-163.0
60417,11619,-1004,628,-15776,67,-376.0,-152.0
60433,11620,-1096,596,-15732,58,-375.0,-152.0
60450,11621,-940,640,-15596,85,-364.0,-162.0
60465,11622,-1012,764,-15700,72,-377.0,-149.0
60481,11623,-1084,660,-15788,69,-373.0,-153.0
60497,11624,-1128,624,-15648,86,-362.0,-170.0
60513,11625,-1084,620,-15792,95,-382.0,-149.0
60529,11626,-968,716,-15816,69,-387.0,-146.0
60546,11627,-1028,624,-15780,69,-367.0,-149.0
60561,11628,-1092,628,-15760,106,-386.0,-170.0
60577,11629,-1124,692,-15728,60,-380.0,-142.0
60593,11630,-1144,668,-15684,81,-362.0,-175.0
60609,11631,-1036,676,-15696,71,-358.0,-138.0
60625,11632,-1036,732,-15748,93,-378.0,-142.0
60641,11633,-1100,780,-15716,96,-368.0,-156.0
60657,11634,-968,548,-15744,63,-337.0,-120.0
60673,11635,-1060,700,-15652,60,-344.0,-158.0
60689,11636,-1028,576,-15604,62,-365.0,-144.0
60705,11637,-1060,636,-15692,82,-373.0,-165.0
60721,11638,-992,608,-15776,71,-365.0,-158.0
60737,11639,-1100,700,-15696,79,-362.0,-155.0
60753,11640,-1012,580,-15868,57,-357.0,-148.0
60769,11641,-1032,688,-15784,88,-353.0,-153.0
60785,11642,-988,624,-15668,65,-369.0,-132.0
60801,11643,-968,576,-15584,60,-369.0,-151.0
60817,11644,-1072,468,-15600,139,-381.0,-149.0
60833,11645,-1020,624,-15712,90,-390.0,-145.0
60849,11646,-1048,648,-15788,89,-369.0,-151.0
60865,11647,-1176,624,-15664,70,-392.0,-108.0
60881,11648,-1100,580,-15688,55,-388.0,-148.0
60897,11649,-884,640,-15840,77,-334.0,-130.0
60913,11650,-1020,712,-15704,74,-365.0,-148.0
60929,11651,-1044,632,-15800,70,-378.0,-148.0
60945,11652,-1008,668,-15692,50,-355.0,-132.0
60961,11653,-996,708,-15752,57,-365.0,-156.0
60977,11654,-1096,512,-15740,93,-377.0,-147.0
60993,11655,-1088,660,-15772,67,-374.0,-137.0
61009,11656,-1172,644,-15848,79,-380.0,-136.0
61025,11657,-944,544,-15604,76,-368.0,-131.0
61041,11658,-1016,724,-15800,58,-378.0,-148.0
61057,11659,-976,600,-15688,96,-355.0,-171.0
61073,11660,-1112,732,-15648,50,-374.0,-131.0
61089,11661,-964,664,-15744,84,-360.0,-155.0
61105,11662,-1088,696,-15724,55,-373.0,-149.0
61121,11663,-1068,716,-15724,79,-355.0,-169.0
61137,11664,-1028,720,-15764,83,-375.0,-155.0
61153,11665,-1076,592,-15552,72,-371.0,-125.0
61169,11666,-992,636,-15700,65,-366.0,-153.0
61185,11667,-1048,680,-15652,72,-381.0,-150.0
61201,11668,-988,564,-15620,77,-375.0,-155.0
61217,11669,-980,624,-15708,69,-388.0,-147.0
61233,11670,-916,676,-15772,86,-350.0,-150.0
61249,11671,-976,656,-15708,80,-389.0,-150.0
61265,11672,-1088,728,-15588,101,-369.0,-155.0
61281,11673,-932,680,-15792,71,-358.0,-144.0
61297,11674,-992,668,-15724,83,-352.0,-143.0
61313,11675,-1064,628,-15664,62,-369.0,-140.0
61329,11676,-928,772,-15728,89,-343.0,-138.0
61345,11677,-940,836,-15672,88,-369.0,-149.0
61361,11678,-1036,676,-15704,86,-368.0,-165.0
61377,11679,-980,436,-15652,50,-376.0,-136.0
61393,11680,-1032,608,-15624,77,-375.0,-134.0
61409,11681,-1124,780,-15800,114,-381.0,-141.0
61426,11682,-868,692,-15604,68,-358.0,-155.0
61441,11683,-1020,664,-15648,103,-368.0,-150.0
61457,11684,-976,544,-15688,84,-353.0,-122.0
61473,11685,-1068,684,-15752,80,-355.0,-151.0
61489,11686,-1020,608,-15744,68,-354.0,-157.0
61505,11687,-1016,508,-15712,80,-372.0,-152.0
61521,11688,-1088,720,-15676,64,-368.0,-168.0
61537,11689,-1036,780,-15616,74,-386.0,-137.0
61554,11690,-1012,768,-15808,63,-363.0,-154.0
Order,False,Max_Delay,17,Out_Range,0,,
7602,12414,-956,636,-15712,89,-377.0,-140.0
7618,12415,-1020,776,-15520,76,-372.0,-163.0
7634,12416,-972,604,-15768,70,-377.0,-141.0
7650,12417,-984,620,-15628,81,-379.0,-144.0
7666,12418,-1100,688,-15764,56,-374.0,-140.0
7682,12419,-1024,684,-15668,93,-375.0,-139.0
7698,12420,-1120,688,-15628,57,-349.0,-141.0
7715,12421,-992,676,-15660,71,-377.0,-145.0
7730,12422,-1020,628,-15680,46,-376.0,-159.0
7746,12423,-1044,588,-15704,85,-358.0,-166.0
7762,12424,-1004,592,-15564,48,-377.0,-152.0
7778,12425,-964,728,-15700,91,-364.0,-157.0
7794,12426,-1060,668,-15736,70,-381.0,-153.0
7810,12427,-960,832,-15712,88,-369.0,-168.0
7826,12428,-1012,628,-15744,56,-353.0,-159.0
7842,12429,-1080,684,-15840,77,-376.0,-140.0
7858,12430,-972,800,-15792,88,-372.0,-151.0
7874,12431,-1000,584,-15796,55,-371.0,-138.0
7890,12432,-1156,612,-15680,113,-372.0,-149.0
7906,12433,-1048,696,-15752,73,-377.0,-157.0
7922,12434,-1048,640,-15636,65,-368.0,-130.0
7938,12435,-1096,700,-15748,60,-377.0,-138.0
7954,12436,-1004,652,-15648,77,-374.0,-139.0
7970,12437,-1032,688,-15812,49,-374.0,-128.0
7986,12438,-1028,612,-15636,82,-378.0,-147.0
8002,12439,-976,752,-15712,90,-369.0,-162.0
8018,12440,-1088,712,-15764,62,-380.0,-146.0
8034,12441,-1040,628,-15500,89,-365.0,-146.0
8050,12442,-1072,724,-15684,50,-391.0,-147.0
8066,12443,-1080,700,-15820,94,-348.0,-146.0
8082,12444,-956,548,-15680,41,-351.0,-152.0
8098,12445,-1020,676,-15576,54,-366.0,-155.0
8114,12446,-1004,792,-15748,82,-379.0,-139.0
8130,12447,-1012,732,-15636,43,-359.0,-159.0
8146,12448,-1052,712,-15780,96,-380.0,-136.0
8163,12449,-948,784,-15716,91,-373.0,-156.0
8178,12450,-1036,648,-15628,63,-371.0,-156.0
8194,12451,-1064,764,-15648,63,-366.0,-134.0
8210,12452,-944,672,-15724,72,-379.0,-154.0
8226,12453,-1108,556,-15796,85,-353.0,-136.0
8243,12454,-1048,720,-15716,51,-390.0,-131.0
8258,12455,-1012,600,-15692,55,-363.0,-162.0
