Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
63809,20023,-176,-713,-4076,95,-29.0,-13.0
63825,20024,-165,-690,-4094,35,-174.0,5.0
63841,20025,-111,-724,-4025,32,-152.0,32.0
63857,20026,-48,-751,-4018,79,-31.0,37.0
63873,20027,-37,-706,-4051,74,40.0,20.0
63889,20028,-57,-683,-4055,25,58.0,4.0
63905,20029,-69,-697,-4032,-23,69.0,3.0
63921,20030,-117,-701,-3978,-42,97.0,21.0
63937,20031,-66,-727,-3970,-40,184.0,38.0
63953,20032,-127,-711,-3916,-13,81.0,24.0
63969,20033,-103,-686,-3988,-46,-47.0,-2.0
63985,20034,-4,-715,-3962,-66,-15.0,0.0
64001,20035,-46,-711,-3904,-61,83.0,-14.0
64017,20036,-16,-695,-3903,-46,166.0,-47.0
64033,20037,-70,-713,-3904,-70,255.0,-61.0
64049,20038,-194,-719,-3831,-61,154.0,-68.0
64065,20039,-281,-695,-3829,-59,-102.0,-41.0
64081,20040,-243,-742,-3826,-49,-176.0,-1.0
64097,20041,-143,-765,-3801,-8,-119.0,-11.0
64113,20042,-148,-781,-3845,32,-38.0,-10.0
64129,20043,-287,-736,-3912,7,-77.0,-13.0
64145,20044,-279,-704,-3957,-42,-164.0,40.0
64161,20045,-184,-745,-3840,-33,-136.0,24.0
64177,20046,-115,-751,-3845,18,-19.0,19.0
64193,20047,-193,-754,-3877,51,87.0,8.0
64209,20048,-233,-703,-3871,6,25.0,26.0
64225,20049,-292,-683,-3804,-36,-100.0,53.0
64241,20050,-194,-745,-3805,-19,-159.0,62.0
64257,20051,-158,-754,-3826,36,-64.0,45.0
64273,20052,-145,-759,-3863,103,101.0,79.0
64290,20053,-172,-703,-3824,75,144.0,83.0
64305,20054,-102,-710,-3845,23,79.0,72.0
64321,20055,-149,-729,-3854,18,79.0,16.0
64337,20056,-226,-733,-3929,23,44.0,60.0
64353,20057,-217,-707,-3940,-3,24.0,57.0
64369,20058,-173,-729,-3841,-18,-48.0,76.0
64385,20059,-63,-710,-3779,21,-105.0,65.0
64401,20060,-31,-760,-3842,76,-52.0,15.0
64417,20061,-80,-713,-3933,31,39.0,-9.0
64433,20062,-150,-724,-3875,-11,25.0,1.0
64449,20063,-130,-719,-3778,34,-23.0,-14.0
64465,20064,-63,-730,-3861,60,22.0,-44.0
64481,20065,-180,-702,-3828,41,33.0,-42.0
64497,20066,-262,-712,-3860,-16,-100.0,-41.0
64513,20067,-173,-706,-3772,-26,-145.0,-1.0
64529,20068,-81,-722,-3752,30,-101.0,-48.0
64545,20069,-119,-696,-3864,79,-2.0,-54.0
64561,20070,-185,-708,-3905,81,-1.0,-69.0
64577,20071,-221,-706,-3827,19,-129.0,-68.0
64593,20072,-172,-746,-3792,24,-172.0,-72.0
64609,20073,-202,-734,-3817,97,-93.0,-62.0
64625,20074,-214,-736,-3886,109,-19.0,-53.0
64641,20075,-233,-707,-3901,81,-39.0,-34.0
64657,20076,-250,-715,-3830,62,-133.0,-44.0
64673,20077,-238,-720,-3807,61,-216.0,-69.0
64689,20078,-200,-733,-3868,89,-131.0,-52.0
64705,20079,-297,-746,-3834,145,-41.0,-43.0
64721,20080,-281,-692,-3906,129,-77.0,-19.0
64737,20081,-188,-705,-3948,123,-92.0,-25.0
64753,20082,-221,-750,-3952,147,-39.0,-43.0
64769,20083,-266,-683,-4006,120,-48.0,-27.0
