Acx,Acy,Acz,Gx,Gy,Gz
-209.83310083767518,-224.22705151329964,-3842.9089201420284,-667.4479879235591,530.794712718826,-176.55828397804908
-209.71575028950767,-258.7879483842533,-3801.5271586841627,-658.8388951436276,516.534568056967,-147.00250433164112
-210.52702351396846,-274.9715106979806,-3782.022687610801,-654.4896562010526,506.129669683291,-132.91506175900452
-211.3382967384293,-291.1550730117079,-3762.518216537439,-650.1404172584777,495.7247713096149,-118.82761918636793
-211.94532850103627,-306.1722721623655,-3743.012050302404,-645.6156279982065,480.688860183924,-105.57584462446812
-212.55236026364318,-321.1894713130232,-3723.5058840673682,-641.0908387379355,465.65294905823333,-92.32407006256832
-211.84365076924942,-335.2200926902249,-3702.798463731123,-635.7975165693174,445.436271726096,-80.23598363878206
-211.1349412748556,-349.2507140674266,-3682.091043394878,-630.5041944006994,425.2195943939587,-68.14789721499585
-205.40525515592674,-376.10002039233876,-3636.543580748974,-616.4536502876988,375.58534788226575,-47.20200417854775
-200.07462991567107,-389.39932376541844,-3611.465761636996,-606.5420787102255,347.92156628991586,-38.81870816455728
-194.74400467541543,-402.6986271384982,-3586.3879425250184,-596.6305071327524,320.25778469756585,-30.43541215056681
-187.31092983809276,-416.3217583589248,-3559.5680901949263,-582.7216936181338,292.4135808464196,-24.51829499072683
-179.8778550007701,-429.9448895793512,-3532.748237864833,-568.812880103515,264.56937699527333,-18.601177830886854
-162.84498255669502,-458.4103727467029,-3478.368265013173,-531.3530035558972,214.64890752315927,-12.02818753178571
-154.73921528802902,-473.2742275214212,-3452.8290604747162,-507.46942181041817,195.382794437096,-11.245946548828359
-146.63344801936302,-488.13808229613954,-3427.2898559362593,-483.58584006493913,176.11668135103287,-10.463705565871011
-140.5989271390475,-503.3459878737418,-3405.7672663005574,-454.8307980198121,164.46229497618646,-11.747385616658551
-134.56440625873208,-518.553893451344,-3384.2446766648554,-426.07575597468497,152.80790860134002,-13.031065667446091
-132.06070712583096,-533.5357630304222,-3369.0596597955823,-393.3626493607792,149.31899296337681,-15.676790040023045
-129.55700799292978,-548.5176326095003,-3353.874642926309,-360.6495427468733,145.83007732541358,-18.3225144126
-133.4449552467567,-576.5086562478006,-3339.9317328442085,-290.2063215503959,153.18797001660602,-24.616329883980647
-139.9761310628752,-588.7090520232722,-3342.2718670071918,-254.27261049525598,161.634459449436,-27.39677608217575
-146.50730687899372,-600.9094477987437,-3344.612001170176,-218.338899440116,170.08094888226606,-30.177222280370845
-156.9183409331182,-610.6182679390529,-3356.3813720385897,-183.58829694854717,179.951346556051,-31.87715751057896
-167.32937498724272,-620.3270880793617,-3368.150742907004,-148.83769445697828,189.8217442298359,-33.57709274078707
-193.03415181456452,-633.8821541564113,-3408.7525425996355,-85.1698976026548,205.18112749786258,-33.96519949443122
-206.43633515293652,-637.6412401985831,-3435.8078245177535,-57.59940802714668,207.5220409646754,-32.595198716156176
-219.8385184913086,-641.400326240755,-3462.8631064358697,-30.02891845163857,209.86295443148828,-31.22519793788113
-231.82534394840226,-642.4315009430734,-3494.293329364832,-7.530644972870211,204.82287929708045,-28.602607018915386
-243.81216940549592,-643.4626756453919,-3525.723552293794,14.967628505898151,199.78280416267282,-25.980016099949648
-252.74066734930452,-642.3821844300627,-3558.9097000191637,32.17632628830157,186.82545969288017,-22.70952509509029
-261.669165293113,-641.3016932147333,-3592.0958477445342,49.38502407070497,173.86811522308759,-19.439034090230933
-271.41398749516344,-636.5645347818446,-3657.0204418492826,73.87709239125775,134.2075714535487,-13.117917740253713
-272.0559769058649,-633.7796625109297,-3686.744424861496,81.90008116756232,109.86697281389004,-10.804601535682162
-272.69796631656646,-630.9947902400148,-3716.468407873709,89.92306994386688,85.5263741742314,-8.491285331110607
-269.7539346636205,-628.5485952955596,-3742.123661187809,94.69096652912523,59.8215691177493,-7.573123980282687
-266.8099030106746,-626.1024003511043,-3767.778914501909,99.45886311438359,34.116764061267205,-6.654962629454768
,,,,,
-1099.098921480257,365.9917902078425,-3964.0514422692045,-675.8824881620036,487.44565643926916,144.04519401971683
-1105.8866172666276,332.5917713585585,-3910.081279835735,-801.1731105806932,578.1038790081739,121.1792370273983
-1112.6743130529983,299.19175250927447,-3856.111117402266,-926.463732999383,668.7621015770785,98.31328003507979
-1139.738588660452,267.9305181182351,-3798.446344013083,-945.0130226996027,654.2000703042929,79.39292732561391
-1166.8028642679058,236.66928372719573,-3740.7815706239003,-963.5623123998224,639.6380390315073,60.47257461614803
-1254.6268670175036,196.4165807153065,-3646.4600765590876,-738.5192111010032,342.0504806892,39.87575091163452
-1307.2156454974474,195.5326788713835,-3623.0511501532637,-497.28905225204073,54.78294244687072,41.2603835960846
-1359.8044239773915,194.6487770274605,-3599.6422237474403,-256.05889340307834,-232.48459579545857,42.64501628053468
-1409.78621262476,218.30034196985014,-3608.8639777588323,82.77784740412358,-633.230990548114,56.36067888613809
-1459.7680012721285,241.95190691223974,-3618.085731770225,421.6145882113255,-1033.9773853007696,70.07634149174149
-1530.8072131145768,340.3588317650831,-3705.604825530201,1183.5082510483865,-1957.4552225226969,117.8881659955843
-1542.2890096919518,411.219534017344,-3777.7510156075864,1536.7525692675172,-2408.2198857025887,147.23934825012336
-1553.7708062693268,482.0802362696049,-3849.8972056849716,1889.9968874866477,-2858.9845488824803,176.5905305046624
-1536.3848640660558,566.1759893279567,-3937.0084691394122,2145.205968169287,-3220.2275466875817,204.80205248777418
-1518.9989218627845,650.2717423863085,-4024.1197325938533,2400.4150488519263,-3581.4705444926835,233.0135744708859
-1429.2536213819628,821.7691879404618,-4192.039253766231,2602.2040725511906,-3985.137278052954,272.7665094623834
-1364.564949793878,896.5221837853363,-4253.873026797309,2518.7035279076954,-3980.728871693712,277.96523719772034
-1299.876278205793,971.2751796302108,-4315.7067998283865,2435.2029832641997,-3976.3204653344696,283.1639649330573
-1227.964700408909,1023.7060844612693,-4339.830294581772,2170.407308418802,-3752.3250448804165,269.5898230720612
-1156.0531226120252,1076.1369892923278,-4363.953789335159,1905.6116335734046,-3528.329624426363,256.0156812110652
-1027.756551744999,1120.7018266097418,-4319.75285868617,1086.3692204759254,-2689.6628772706877,189.66753548221368
-985.6200748579485,1110.0060891016667,-4252.223666114721,595.025328735142,-2133.5660844278063,139.74159368791427
-943.483597970898,1099.3103515935916,-4184.694473543272,103.68143699435863,-1577.469291584925,89.81565189361487
-933.842269177964,1058.2947932208122,-4082.0781508818814,-391.9057450096944,-967.3746961004696,29.340568906312527
-924.2009403850299,1017.279234848033,-3979.461828220491,-887.4929270137474,-357.28010061601407,-31.13451408098982
-978.8599936502482,889.6637803490444,-3740.0951759710033,-1733.733200718656,787.023490190553,-156.08022781781395
-1040.66953415566,813.8724340269398,-3625.451644868227,-2023.2192252953207,1236.9776477186992,-211.14916143330714
-1102.4790746610718,738.0810877048351,-3510.8081137654503,-2312.7052498719854,1686.9318052468452,-266.21809504880036
-1189.8359330629344,662.1903720593932,-3422.8645178322076,-2434.18805690395,1953.390790547817,-305.31716974572913
-1277.192791464797,586.2996564139513,-3334.9209218989654,-2555.6708639359144,2219.849775848789,-344.4162444426579
-1475.9863608806565,455.56418040726925,-3245.9177130014027,-2458.30828777228,2330.28965053544,-378.26430705725045
-1572.1071051880003,408.11427424115743,-3253.263395548538,-2268.0887911221216,2183.928270202414,-370.21764299751703
-1668.2278494953441,360.6643680750457,-3260.6090780956733,-2077.8692944719633,2037.566889869388,-362.1709789377837
-1746.977109393048,334.11545499327144,-3318.2527360656154,-1797.8203479950957,1733.1583257205405,-330.1298415482108
-1825.7263692907522,307.5665419114972,-3375.8963940355575,-1517.771401518228,1428.749761571693,-298.0887041586379
-1927.965708916861,293.05353064842285,-3569.8045661764295,-903.4783749525296,638.7316604580932,-194.74902619137342
-1946.6838683165017,299.70269485909637,-3688.1397420294934,-629.4025677792789,230.33779079609906,-130.1844587699489
-1965.4020277161424,306.3518590697699,-3806.4749178825573,-355.32676060602813,-178.05607886589505,-65.61989134852436
-1952.8038602826139,319.3141117831518,-3925.197710953812,-159.87031175294607,-528.1122990482573,4.154373603454857
-1940.2056928490854,332.27636449653374,-4043.920504025067,35.58613710013603,-878.1685192306197,73.92863855543408
-1864.446487142298,355.09617165601594,-4242.750500733752,223.2984202871171,-1355.5541064653357,209.6048809270832
-1810.3812439827936,358.6462885776376,-4308.327013853093,217.46141411140184,-1457.098082953817,270.13738541358543
-1756.3160008232892,362.1964054992593,-4373.9035269724345,211.62440793568655,-1558.6420594422984,330.6698899000877
-1695.8624265563903,354.44948707419616,-4398.812776102761,129.43113536538615,-1526.8932456039652,381.0337006049234
-1635.4088522894917,346.702568649133,-4423.722025233087,47.23786279508575,-1495.1444317656317,431.3975113097591
-1518.247789157275,308.5206904585194,-4395.371015124253,-196.41029521691806,-1224.3920214041868,511.27026684437305
-1466.6770678735406,281.0861561015933,-4350.928265514007,-318.1715334604214,-1032.0531672499826,542.6199271619928
-1415.106346589806,253.6516217446672,-4306.48551590376,-439.9327717039248,-839.7143130957783,573.9695874796126
-1371.9528298991468,222.85611132964434,-4245.145972346092,-529.1251710826682,-642.5434988104362,599.7358679136717
-1328.7993132084878,192.06060091462146,-4183.8064287884245,-618.3175704614115,-445.3726845250942,625.5021483477308
-1255.5792437280613,134.72018339404954,-4056.2265098663784,-695.8452403981935,-133.4455919147465,671.9941355699119
-1221.6565407368444,112.66822291789646,-4002.096069931965,-684.0828794308202,-49.571473732613455,694.8660920860551
-1187.7338377456276,90.61626244174339,-3947.9656299975513,-672.320518463447,34.3026444495196,717.7380486021983
-1152.397076518853,77.54638016485322,-3910.7177749388907,-625.9743503474501,35.158268785350685,740.8602363236178
-1117.0603152920785,64.47649788796306,-3873.46991988023,-579.6281822314534,36.01389312118177,763.9824240450372
-1038.200352205255,55.762267686372546,-3835.1290230657987,-470.0631907965757,-110.57792370721388,808.7404770331291
-994.5476590570163,57.441044406705046,-3829.647389015552,-434.9630348813448,-233.97692168172688,828.1779378070974
-950.8949659087775,59.11982112703755,-3824.165754965306,-399.86287896611384,-357.3759196562399,847.6153985810657
-905.7159494485977,62.61208696275993,-3824.2142920398974,-406.1393677917671,-499.2383548567003,861.492409469589
-860.536932988418,66.10435279848231,-3824.262829114489,-412.4158566174204,-641.1007900571607,875.3694203581123
-776.8724860629454,67.66970765259467,-3816.846921059383,-525.514784720612,-900.3104818660856,887.7694759774881
-744.0413441636413,62.20283155542583,-3801.72492306618,-625.6709204799104,-995.1764336584836,885.4712897808454
-711.210202264337,56.735955458257,-3786.602925072977,-725.8270562392086,-1090.0423854508815,883.1731035842025
-692.0567219098718,43.44254959060287,-3756.208057707512,-848.8203319488434,-1140.4032195456257,873.2819755777025
-672.9032415554067,30.149143722948743,-3725.8131903420467,-971.8136076584782,-1190.76405364037,863.3908475712024
-666.0780770475494,-10.473258593081896,-3636.4856191859194,-1204.1417052193217,-1209.9525238150593,833.5564535087623
-676.8076064457318,-34.84255705776593,-3583.1643145924972,-1282.4536834082674,-1193.252231309827,817.2798207142663
-687.5371358439141,-59.21185552244996,-3529.8430099990755,-1360.7656615972132,-1176.551938804595,801.0031879197703
-707.0069698509615,-83.34575875286552,-3476.6368966562886,-1376.7564075368825,-1153.4262039604837,787.2090761124266
-726.4768038580089,-107.47966198328108,-3423.4307833135017,-1392.7471534765518,-1130.3004691163721,773.414964305083
-766.2084218098097,-146.36721743430078,-3336.6858592391864,-1276.8043105151298,-1109.057955880886,756.7249796976944
-776.8851100500633,-157.71610256340688,-3311.4194993764395,-1149.1537997215892,-1123.3092946929694,755.0220846403624
-787.5617982903169,-169.06498769251297,-3286.153139513693,-1021.5032889280486,-1137.5606335050527,753.3191895830305
-780.3882273235185,-170.89197456701405,-3283.8578303364775,-843.5883605301348,-1179.0071585868775,757.1816021885703
-773.2146563567201,-172.71896144151512,-3281.5625211592615,-665.6734321322209,-1220.4536836687023,761.0440147941101
-711.9351168403587,-159.23344311514555,-3323.697467769901,-269.59587609955713,-1341.1962742605476,773.3298023392097
-656.8230889788994,-147.02575477622153,-3364.0903623551358,-85.43956725789447,-1404.0208339187743,776.8994500199065
-601.7110611174401,-134.81806643729752,-3404.48325694037,98.7167415837682,-1466.845393577001,780.4690977006031
-526.342505654078,-121.61327986764388,-3456.8113378148846,238.70833908645284,-1512.031356187283,776.1338538374787
-450.97395019071587,-108.40849329799023,-3509.139418689399,378.6999365891375,-1557.2173187975652,771.7986099743541
-277.5499241163182,-89.38480893832968,-3619.731432818147,530.1913006597572,-1575.8717578586625,738.2977602106733
-191.51851051293036,-87.28834815619514,-3669.44070765961,535.6758093645951,-1537.9386219272976,706.6459124556552
-105.4870969095425,-85.1918873740606,-3719.1499825010724,541.160318069433,-1500.0054859959328,674.994064700637
-32.94046040398655,-92.33902083806049,-3756.830747442299,484.88898141988386,-1413.3710260607404,628.7911184128423
39.606176101569396,-99.48615430206038,-3794.511512383526,428.6176447703347,-1326.736566125548,582.5881721250475
135.73404174994923,-131.28949038273564,-3839.2059759219705,232.84486409735396,-1074.273153536803,467.87584007085843
152.414870910802,-153.32595098387728,-3846.2230198628,119.77672411283329,-926.0415296793958,405.34432905233325
169.09570007165473,-175.36241158501892,-3853.2400638036293,6.708584128312615,-777.8099058219885,342.81281803380807
153.09716110798894,-199.52431601434563,-3847.62626482853,-95.18201196532023,-629.5680948569028,282.5957080867205
137.09862214432314,-223.68622044367234,-3842.012465853431,-197.07260805895308,-481.32628389181707,222.37859813963289
49.15912873538133,-267.6521075418258,-3814.074450791905,-337.5093244988403,-227.4411929788672,121.67341389205181
-12.861690751541722,-284.0111677242127,-3796.367983593128,-365.28645051744456,-137.65927519948826,87.26889464744441
-74.88251023846477,-300.37022790659967,-3778.661516394351,-393.0635765360488,-47.877357420109306,52.864375402837005
-141.644849343108,-309.4258373178553,-3761.216798826928,-378.50924878653166,-2.3551022377233934,37.75168469844722
-208.40718844775125,-318.48144672911104,-3743.772081259505,-363.9549210370145,43.16715294466252,22.638993994057437
-322.98060865240245,-322.98622519439806,-3715.328600496141,-268.97491641874456,51.25950594030233,30.718259534764798
-358.31320966023543,-320.9253084304029,-3706.445063415439,-203.5615702758652,25.255067761378925,50.23527821020856
-393.6458106680684,-318.8643916664077,-3697.5615263347368,-138.14822413298583,-0.7493704175444847,69.75229688565233
-398.5834216437279,-316.2215821973373,-3695.944031235878,-70.85423043570633,-39.919187474566804,98.18766588498579
-403.5210326193873,-313.5787727282669,-3694.326536137019,-3.5602367384268163,-79.08900453158913,126.62303488431927
-346.8559453350854,-314.851947480763,-3710.729046424422,109.01695359928114,-147.57186914586578,184.87892128340692
-288.4465928276268,-321.5769316416762,-3732.509123254821,147.2474304633988,-161.81897988053558,206.33635604077506
-230.03724032016822,-328.30191580258935,-3754.2892000852207,185.47790732751648,-176.06609061520538,227.7937907981432
-150.24513634739054,-341.93507050377207,-3794.6355993575808,204.98098413061925,-161.48769318684083,234.60977384508305
-70.45303237461287,-355.56822520495473,-3834.9819986299412,224.48406093372202,-146.9092957584763,241.42575689202295
106.4677252971205,-393.4428715770038,-3963.809047866912,234.35827350012815,-57.87051495106715,217.07438668139932
188.93986618704548,-413.8562544899297,-4056.911991803577,230.69548817663443,10.458813568311122,184.87965373209994
271.41200707697044,-434.26963740285555,-4150.014935740242,227.0327028531407,78.7881420876894,152.6849207828006
333.5777106727298,-450.9123445167264,-4273.770470597105,219.07789865658813,159.6948790673266,102.83627221324981
395.7434142684891,-467.5550516305973,-4397.526005453968,211.12309446003556,240.6016160469638,52.98762364369903
455.678259040696,-482.42509983729417,-4701.528601775582,186.40625033701085,401.20312221221184,-71.56922107818014
445.55907836788447,-476.3837153694906,-4873.8709963592355,163.96720822500978,469.05044524148445,-139.18183287687827
435.43989769507294,-470.34233090168703,-5046.2133909428885,141.52816611300872,536.8977682707571,-206.79444467557644
382.2223495840334,-448.8828351241925,-5225.379716552652,98.66587386799416,584.3708557614038,-271.9878712931024
329.0048014729939,-427.42333934669807,-5404.546042162416,55.80358162297961,631.8439432520505,-337.18129791062836
140.340304080562,-355.7852739156637,-5740.50871475385,-95.2426853241703,680.6751443346075,-448.2844353152872
11.317196171807048,-309.6823719324142,-5877.096965957919,-213.65127481853202,684.4170850267697,-488.44738059870167
-117.7059117369479,-263.5794699491646,-6013.685217161988,-332.05986431289375,688.1590257189318,-528.6103258821162
-271.61182468745403,-213.6312146192833,-6099.579625276921,-497.61245168464853,677.2314162522532,-549.6746979328597
-425.5177376379601,-163.68295928940202,-6185.474033391854,-663.1650390564033,666.3038067855745,-570.7390699836031
-759.386958170338,-71.33676520061331,-6225.756407554336,-1079.4499431473519,629.966244328486,-571.5943345141288
-926.8541234466315,-36.30109852184687,-6172.199350052209,-1315.97002570182,611.147400349354,-551.7825961479166
-1094.3212887229251,-1.2654318430804214,-6118.642292550084,-1552.4901082562883,592.3285563702221,-531.9708577817045
-1250.4744299232275,16.904174577412427,-5992.334632377155,-1795.0618473068857,576.9290672308649,-493.7709195048536
-1406.6275711235296,35.073780997905274,-5866.026972204227,-2037.6335863574834,561.5295780915077,-455.5709812280027
-1676.0274040752342,31.506562226487308,-5488.101374324171,-2481.4036707564287,539.3035580105253,-347.86449159938314
-1781.6034386835559,9.754574491014775,-5254.341474647388,-2656.5043146418566,530.5701196663408,-281.4639407792211
-1887.1794732918777,-11.997413244457757,-5020.581574970604,-2831.604958527284,521.8366813221563,-215.06338995905904
-1958.878287871915,-50.87741525814262,-4764.849168772243,-2939.690889398639,512.1115396706336,-139.23707992262717
-2030.5771024519524,-89.75741727182748,-4509.116762573881,-3047.7768202699936,502.3863980191109,-63.41076988619529
-2102.8492108546525,-191.94446382568117,-4001.939936655503,-3109.4894599611753,474.709482981582,101.1471109877042
-2104.6848563772965,-249.40105947509258,-3772.0707414307535,-3064.9775717996554,455.4275546874267,187.05618669890322
-2106.52050189994,-306.857655124504,-3542.2015462060044,-3020.4656836381355,436.1456263932714,272.96526241010224
-2077.907883514479,-365.10698892876167,-3351.8439986877183,-2913.9884905480217,412.7478235326271,359.749069353049
-2049.2952651290184,-423.3563227330193,-3161.486451169432,-2807.511297457908,389.3500206719828,446.53287629599566
-1942.9352009100005,-532.8895303724318,-2875.7466087055723,-2514.4924477591453,342.1083790004567,616.3201600261456
-1872.3766856915315,-581.7940084126009,-2780.0482926684786,-2353.640928982092,323.68795612551196,696.5574759082965
-1801.8181704730625,-630.69848645277,-2684.349976631385,-2192.789410205039,305.2675332505672,776.7947917904476
-1721.557073080677,-673.347529017108,-2628.3124428769484,-2041.6364079940493,297.33303726283884,849.7396298535127
-1641.2959756882913,-715.996571581446,-2572.274909122512,-1890.4834057830594,289.3985412751105,922.6844679165778
-1476.0089585586866,-791.1943049644702,-2514.8231891936625,-1642.7928865106549,301.208901426454,1049.4602260402874
-1397.1789267468441,-825.8297395224887,-2499.2769766732617,-1554.3528573416938,321.0154053441868,1101.6915993894377
-1318.3488949350017,-860.4651740805072,-2483.7307641528605,-1465.912828172733,340.82190926191953,1153.9229727385882
-1247.8103888643673,-894.276090024453,-2468.529487070463,-1410.7206620438706,370.81860590235044,1194.3219692956152
-1177.2718827937329,-928.0870059683987,-2453.3282099880657,-1355.528495915008,400.8153025427813,1234.7209658526422
-1057.6358641206023,-997.0121441922223,-2405.4824448028644,-1290.107007524061,467.421244493505,1292.6252020646536
-1008.9022465036825,-1032.5161300875861,-2368.943333810363,-1264.0114490497008,495.546904801455,1311.5341416311599
-960.1686288867627,-1068.02011598295,-2332.404222817862,-1237.9158905753409,523.672565109405,1330.4430811976658
-921.1191105585078,-1103.8206953610802,-2284.670919668177,-1201.891112058639,538.6907827826699,1341.493062604079
-882.0695922302531,-1139.6212747392103,-2236.9376165184913,-1165.8663335419374,553.7090004559346,1352.543044010492
-818.1318925146002,-1208.662502642775,-2130.5265234064045,-1047.9334382046957,547.0930083950464,1364.0677415593607
-790.1495032809074,-1240.0292226313395,-2080.035274514667,-959.5341734661611,524.5127782845083,1367.0342792534652
-762.1671140472147,-1271.3959426199042,-2029.5440256229292,-871.1349087276266,501.9325481739702,1370.00081694757
-735.3085290741515,-1298.0272384699479,-1990.2553666048716,-754.4539121402383,463.91030593857374,1372.1491842977762
-708.4499441010882,-1324.6585343199915,-1950.9667075868142,-637.7729155528501,425.8880637031773,1374.2975516479823
-652.8935567531566,-1366.8008281889986,-1908.423895310317,-363.6574111243133,334.6823086458918,1379.2791972781552
-623.3088970949534,-1382.4484352572838,-1908.9418122483303,-218.35967528162894,291.53729911469304,1382.353036717941
-593.7242374367502,-1398.096042325569,-1909.4597291863438,-73.06193943894458,248.3922895834943,1385.4268761577268
-562.629866880563,-1409.3104947123006,-1931.9693571472988,67.49442326649441,217.39935131733893,1388.5185823334464
-531.5354963243757,-1420.5249470990323,-1954.4789851082537,208.05078597193338,186.40641305118353,1391.6102885091657
-468.74320290243503,-1437.0205352551068,-2037.407562143669,458.64825410755054,162.31413512726056,1395.6759690228405
-438.6721521266071,-1443.7178192113527,-2092.5523038734273,563.007952961671,171.18409591941162,1395.4525224572426
-408.60110135077923,-1450.4151031675985,-2147.697045603186,667.3676518157913,180.05405671156265,1395.229075891645
-381.31909576325427,-1456.416285924533,-2210.3648559136354,750.8109343581413,206.20637753331766,1391.8125214608804
-354.0370901757293,-1462.4174686814672,-2273.0326662240855,834.2542169004912,232.35869835507268,1388.3959670301158
-306.609750392638,-1472.9370698319906,-2402.0180484697116,969.2448148741895,301.9703609119422,1374.364590175657
-286.2306412983768,-1476.4531357940955,-2464.114439755962,1028.639033524349,333.6879953609332,1363.963950229975
-265.8515322041156,-1479.9692017562004,-2526.2108310422127,1088.0332521745088,365.40562980992416,1353.5633102842928
-247.50941044932875,-1480.0304015455843,-2583.668451310111,1147.3308788076852,381.90027144365024,1340.5012343160274
-229.16728869454195,-1480.0916013349681,-2641.126071578009,1206.6285054408618,398.39491307737626,1327.4391583477618
-192.3181450830805,-1469.443707301478,-2746.132996731719,1336.2048648215748,381.68573671185123,1297.9067647401862
-171.34657638444415,-1457.1801930268975,-2794.7960928538832,1407.9437422438386,343.7367610391302,1282.2683776085817
-150.3750076858078,-1444.9166787523172,-2843.459188976048,1479.6826196661027,305.7877853664092,1266.6299904769771
-124.64208478066334,-1425.0658184080148,-2890.0857255398105,1555.3066966768683,239.63573996062817,1250.4876355843467
-98.9091618755189,-1405.2149580637122,-2936.7122621035733,1630.9307736876337,173.48369455484715,1234.345280691716
-35.12801547126778,-1351.4779653676082,-3029.3913937549114,1776.7130357100025,-0.5288552205916796,1200.426469440371
3.0977961601454638,-1319.3721081344092,-3076.589858753228,1838.718304996437,-96.66309322978051,1181.6270012929285
41.32360779155871,-1287.26625090121,-3123.7883237515443,1900.7235742828716,-192.79733123896935,1162.8275331454863
84.70965747694422,-1252.5774664285389,-3172.1465918760778,1944.608019610834,-284.56177922094497,1140.6333957807044
128.09570716232972,-1217.8886819558677,-3220.5048600006116,1988.4924649387963,-376.3262272029206,1118.4392584159225
220.4696689872031,-1149.228940650603,-3318.6008707541123,2031.7317236328984,-526.5932125333649,1063.7844383090546
266.3477350992351,-1117.7999228739511,-3367.3995368478063,2031.310064157327,-576.7640564374119,1029.8339061299878
312.2258012112671,-1086.3709050972993,-3416.1982029415,2030.8884046817552,-626.934900341459,995.8833739509208
354.5348051024054,-1059.3776056509,-3463.726116430894,2013.047298432065,-649.484098233177,954.4775006590378
396.84380899354375,-1032.3843062045005,-3511.254029920288,1995.206192182375,-672.033296124895,913.0716273671546
468.76288007607917,-987.59672914613,-3602.2071415600985,1940.3142978176238,-668.7073311115428,815.5584083285027
496.59107815333516,-968.5754332562296,-3645.2465132122816,1912.1865736992386,-651.2904685959315,760.5668531552308
524.4192762305912,-949.5541373663294,-3688.2858848644646,1884.0588495808536,-633.8736060803203,705.5752979819588
543.6284122977836,-931.623172656608,-3728.84899133551,1862.9165340852587,-612.0473774677861,646.3204493436263
562.8375483649759,-913.6922079468865,-3769.4120978065557,1841.7742185896639,-590.2211488552518,587.0656007052938
585.660805668574,-874.552737803969,-3845.790679295992,1822.329979597012,-560.6792970334387,464.9787387091332
591.1494109307198,-850.8931360949084,-3881.5896519319504,1824.1905996958671,-561.8488369482266,404.65567257442433
596.6380161928657,-827.2335343858479,-3917.3886245679087,1826.051219794722,-563.0183768630144,344.33260643971545
598.6737798409289,-797.9646867683803,-3950.4667832575537,1835.5597363183642,-584.4357048837883,286.79862111446147
600.709543488992,-768.6958391509127,-3983.544941947199,1845.0682528420061,-605.853032904562,229.26463578920752
602.9169627357719,-698.588163279663,-4042.9038382038257,1865.9619857599437,-686.9442397832757,122.29494866283956
605.1540195718574,-658.9794727862218,-4068.3247347480124,1869.9447394105805,-740.5314350877819,73.13347193396868
607.3910764079428,-619.3707822927804,-4093.745631292199,1873.927493061217,-794.1186303922881,23.971995205097784
612.0150383424332,-577.5395109904191,-4114.194006068535,1865.593537601293,-851.304345023981,-21.525896484868504
616.6390002769236,-535.7082396880577,-4134.64238084487,1857.2595821413693,-908.4900596556739,-67.02378817483479
631.2681662550947,-453.2897802808838,-4165.236773845687,1810.8844545047173,-1009.1342513575722,-153.3553288346872
640.7213537525079,-415.33925247568754,-4176.056434451824,1774.4121125414506,-1043.5964303280425,-195.78875239305836
650.1745412499209,-377.38872467049123,-4186.876095057961,1737.939770578184,-1078.0586092985127,-238.2221759514295
660.6433451301946,-344.4650088732184,-4194.864009987217,1693.4502985850545,-1091.174885542911,-281.3492957473471
671.1121490104683,-311.5412930759456,-4202.851924916475,1648.9608265919253,-1104.291161787309,-324.4764155432647
691.4772632146626,-256.6946526655985,-4218.097983967794,1558.9063297134844,-1086.1764268145496,-413.8799072002374
700.289430443944,-233.87272480779563,-4228.226442438596,1520.8854261891747,-1058.8053603904996,-460.2803918465974
709.1015976732255,-211.05079694999282,-4238.354900909399,1482.864522664865,-1031.4342939664498,-506.6808764929574
715.981171517551,-190.85013531988903,-4253.665273134167,1457.257598462557,-993.2606528835893,-554.1423579570885
722.8607453618768,-170.64947368978528,-4268.975645358937,1431.6506742602492,-955.0870118007289,-601.6038394212196
732.9606936396411,-130.53789430146944,-4313.6689039444655,1408.5385130571842,-875.8518476859873,-696.241156574636
736.9053389493386,-108.37833616669457,-4343.594746685027,1408.296114392235,-843.8844910347314,-741.9875877530295
740.849984259036,-86.21877803191968,-4373.520589425588,1408.0537157272859,-811.9171343834754,-787.7340189314231
744.8230474476688,-60.60566242316341,-4410.050036626232,1412.6196199831184,-794.5087991039939,-830.6471719921183
748.7961106363016,-34.992546814407135,-4446.579483826877,1417.1855242389506,-777.1004638245122,-873.5603250528136
759.2404817572422,23.165726686129887,-4528.153378547482,1418.702195064695,-778.2258746142332,-952.223636308782
766.6655493123453,54.30032883292576,-4569.963701395681,1407.1875887823676,-796.2170782864814,-987.9448174017944
774.0906168674484,85.43493097972163,-4611.7740242438795,1395.67298250004,-814.2082819587296,-1023.6659984948066
784.1022235677033,116.087411336257,-4651.189505570681,1365.818769240557,-845.5524853335945,-1056.4828357183278
794.1138302679582,146.73989169279238,-4690.604986897482,1335.964555981074,-876.8966887084595,-1089.2996729418492
818.5657992869195,200.96599023897906,-4758.938803583099,1235.4848972647608,-953.3162424506204,-1151.6498472792282
831.8480838987598,221.72934376177932,-4786.16768972745,1167.387708760255,-990.9888743908912,-1182.6737370307255
845.1303685106002,242.49269728457955,-4813.3965758718,1099.290520255749,-1028.661506331162,-1213.6976267822226
857.6545115208706,255.07486425571793,-4833.456433102661,1019.7742560556082,-1058.9753633768498,-1245.8918319808922
870.1786545311411,267.6570312268563,-4853.516290333522,940.2579918554675,-1089.2892204225377,-1278.086037179562
889.2914741059152,275.77240915960857,-4881.5777033626955,775.6864974535723,-1125.047094412641,-1346.38388750137
