Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
12657,4538,-30,1432,-3050,1267,-143.0,417.0
12674,4539,37,1706,-3298,1668,-622.0,-120.0
12689,4540,-117,2041,-3790,1978,-1152.0,-534.0
12705,4541,-342,2185,-4586,1475,-1595.0,-714.0
12721,4542,-534,2204,-5027,224,-924.0,-311.0
12737,4543,-568,2138,-4831,-1455,-94.0,245.0
12753,4544,-590,2014,-4098,-2506,483.0,559.0
12769,4545,-618,1696,-3360,-2431,377.0,631.0
12785,4546,-487,1404,-2757,-1649,708.0,821.0
12801,4547,-308,1366,-2461,-590,607.0,645.0
12817,4548,-233,1638,-2257,1193,-388.0,-57.0
12833,4549,-245,1540,-3220,2286,-1560.0,-695.0
12850,4550,-382,1970,-3803,2264,-1355.0,-698.0
12865,4551,-492,2039,-4766,1547,-1722.0,-729.0
12881,4552,-611,2172,-4946,-99,-988.0,-283.0
12897,4553,-675,2071,-4684,-1505,-224.0,347.0
12914,4554,-494,1805,-3972,-2301,840.0,1053.0
12929,4555,-243,1527,-3212,-2334,1036.0,1169.0
12946,4556,-117,1208,-2540,-1502,677.0,850.0
12961,4557,-76,1204,-2142,-45,344.0,327.0
12977,4558,-178,1271,-2348,1544,-930.0,-501.0
12993,4559,-375,1496,-2932,2618,-1276.0,-839.0
13009,4560,-494,1711,-3754,2706,-1539.0,-921.0
13025,4561,-635,1992,-4325,1934,-827.0,-493.0
13041,4562,-605,2145,-4445,1031,-494.0,-113.0
13057,4563,-453,2100,-4475,130,207.0,345.0
Order,True,Max_Delay,17,Out_Range,0,,
63842,11833,292,-388,-3985,164,-248.0,107.0
63858,11834,282,-367,-4015,164,-248.0,111.0
63874,11835,269,-379,-3994,150,-265.0,111.0
63890,11836,288,-423,-3975,126,-277.0,110.0
63906,11837,292,-375,-3918,138,-269.0,99.0
63923,11838,279,-390,-3970,161,-286.0,98.0
63938,11839,277,-375,-4007,205,-261.0,71.0
63954,11840,241,-395,-4004,207,-240.0,69.0
63970,11841,254,-379,-4022,213,-281.0,73.0
63986,11842,258,-360,-4027,200,-248.0,60.0
64002,11843,252,-367,-4060,194,-265.0,63.0
64018,11844,229,-345,-4068,190,-283.0,54.0
64035,11845,275,-378,-4039,169,-270.0,35.0
64050,11846,255,-375,-4036,157,-280.0,25.0
64066,11847,281,-355,-4066,154,-258.0,9.0
64082,11848,266,-343,-4053,158,-267.0,-8.0
64098,11849,322,-310,-4038,136,-260.0,-36.0
