Tiempo,Contador,Acx,Acy,Acz,Gx,Gy,Gz
39700,30804,1627,-243,-3636,-777,1058.0,3494.0
39716,30805,1490,-416,-3314,-763,738.0,3506.0
39732,30806,1687,-594,-3293,-600,885.0,3482.0
39748,30807,1512,-810,-3297,-193,864.0,3388.0
39764,30808,1390,-934,-3158,299,1163.0,3248.0
39780,30809,1036,-1010,-3136,655,961.0,3200.0
39796,30810,1041,-1050,-3130,905,996.0,3170.0
39812,30811,736,-1168,-3037,1270,1114.0,3260.0
39828,30812,851,-1190,-3221,1732,937.0,3303.0
39844,30813,662,-1300,-3300,2182,1157.0,3221.0
39860,30814,555,-1469,-3463,2510,1050.0,3176.0
39876,30815,341,-1490,-3613,2731,1499.0,3007.0
39892,30816,-408,-1492,-3539,2698,1212.0,2900.0
39908,30817,-676,-1591,-3658,2508,837.0,2944.0
39924,30818,-928,-1538,-3730,2375,501.0,3186.0
39940,30819,-1066,-1503,-3907,1990,226.0,3516.0
39956,30820,-977,-1579,-4025,1731,-11.0,4027.0
39973,30821,-216,-1675,-4115,1549,-63.0,4551.0
39988,30822,-29,-1679,-4310,1431,-474.0,4886.0
40004,30823,275,-1611,-4306,1013,-899.0,4936.0
40020,30824,798,-1741,-4452,552,-1919.0,4893.0
40037,30825,1758,-1670,-4677,-39,-1973.0,4567.0
40052,30826,1515,-1783,-4538,-533,-2306.0,4179.0
40068,30827,1836,-1879,-4378,-783,-2621.0,3819.0
40084,30828,2566,-1852,-4587,-876,-2281.0,3478.0
40100,30829,2485,-1806,-4451,-654,-1408.0,3139.0
40116,30830,2435,-1800,-4774,-205,-912.0,2745.0
40132,30831,2825,-1431,-5092,-717,102.0,1958.0
40148,30832,2167,-1338,-5005,-1468,-491.0,1452.0
40164,30833,2174,-1459,-4994,-2174,-141.0,921.0
40180,30834,1373,-1584,-4775,-2410,-443.0,684.0
40196,30835,1165,-1523,-4577,-2609,-729.0,662.0
40213,30836,911,-1443,-4439,-2873,-1224.0,879.0
40228,30837,866,-1372,-4463,-3079,-1003.0,907.0
40244,30838,544,-1292,-4170,-3398,-1448.0,941.0
40260,30839,733,-1302,-4028,-3530,-1224.0,927.0
40276,30840,630,-1279,-3997,-3288,-1001.0,1132.0
40292,30841,982,-988,-3846,-3267,-1143.0,1383.0
40308,30842,1077,-995,-3918,-3003,-1034.0,1515.0
40324,30843,995,-905,-3920,-2610,-1276.0,1627.0
40340,30844,1056,-896,-3908,-2119,-1574.0,1638.0
40356,30845,1156,-755,-3791,-1718,-1446.0,1660.0
40372,30846,1564,-617,-3914,-1509,-942.0,1598.0
40388,30847,1260,-546,-3895,-1592,-644.0,1490.0
40404,30848,1390,-611,-3793,-1436,107.0,1389.0
40420,30849,302,-414,-3374,-1301,368.0,1511.0
40436,30850,50,-244,-2897,-1346,-515.0,1988.0
40452,30851,467,-379,-2884,-740,-843.0,2540.0
40468,30852,884,-71,-3036,176,-96.0,2846.0
40484,30853,929,188,-3509,403,-880.0,3065.0
40500,30854,1206,601,-3739,207,450.0,2825.0
40516,30855,2045,-8,-3696,397,1003.0,2748.0
40532,30856,2282,-255,-3730,1705,3099.0,2381.0
40549,30857,2567,-919,-4183,3031,1458.0,2715.0
40564,30858,3549,-1023,-4735,3627,799.0,2650.0
40580,30859,3494,-507,-4735,3144,-173.0,1782.0
40596,30860,3102,-343,-5691,1137,-1041.0,280.0
40612,30861,3359,-415,-4894,-805,-1701.0,-1195.0
40628,30862,3312,-716,-3982,-1647,-349.0,-2519.0
40644,30863,3233,-781,-3389,-1495,45.0,-3186.0
40660,30864,2452,-421,-3173,-900,1248.0,-3791.0
40676,30865,1992,-120,-3084,-772,-108.0,-3962.0
40692,30866,1867,-12,-3033,-830,-95.0,-4118.0
40708,30867,2207,-113,-2735,-926,-389.0,-4181.0
40724,30868,2050,-211,-2561,-842,164.0,-4358.0
40740,30869,1947,-223,-2662,-591,71.0,-4453.0
40757,30870,1972,-326,-2497,-195,368.0,-4698.0
40772,30871,1711,-278,-2708,93,63.0,-4842.0
40788,30872,1535,-251,-3083,199,178.0,-5140.0
40804,30873,1391,-253,-3201,-55,-219.0,-5298.0
40820,30874,1370,-380,-3460,-317,311.0,-5468.0
40836,30875,1260,-416,-3643,-878,372.0,-5523.0
40852,30876,854,-760,-3286,-1555,482.0,-5418.0
40868,30877,1130,-943,-3292,-1999,389.0,-5295.0
40884,30878,617,-1182,-3032,-1925,721.0,-5123.0
40900,30879,750,-1323,-2726,-1623,329.0,-4988.0
40916,30880,674,-1397,-2769,-1066,162.0,-4930.0
40932,30881,607,-1402,-2738,-559,452.0,-5021.0
40949,30882,499,-1383,-2862,-260,-164.0,-4980.0
40964,30883,339,-1365,-2931,-270,-9.0,-5133.0
40980,30884,128,-1492,-3040,-131,-504.0,-5213.0
40996,30885,406,-1394,-3184,77,-263.0,-5273.0
41012,30886,262,-1308,-3212,225,-358.0,-5155.0
41028,30887,385,-1185,-3176,333,-291.0,-5180.0
41044,30888,87,-1196,-3442,807,-308.0,-5390.0
41060,30889,229,-975,-3850,1186,22.0,-5670.0
41076,30890,-157,-745,-4071,1053,368.0,-5906.0
41092,30891,-17,-602,-4105,506,178.0,-5909.0
41108,30892,-498,-690,-4195,316,724.0,-6032.0
41124,30893,-478,-330,-4429,82,129.0,-6161.0
41140,30894,-817,-83,-4592,-406,-11.0,-6443.0
41156,30895,-1367,-42,-4332,-1111,-700.0,-6388.0
41172,30896,-942,-193,-4173,-1582,-1358.0,-6069.0
41188,30897,-740,-64,-4055,-1373,-761.0,-5908.0
41204,30898,-989,-53,-4123,-944,-317.0,-5704.0
41220,30899,-949,-90,-4220,-787,139.0,-5707.0
41236,30900,-995,92,-4165,-1036,204.0,-5890.0
41252,30901,-1966,-138,-4111,-1109,-38.0,-5901.0
41268,30902,-1370,-17,-4117,-860,-191.0,-5918.0
41284,30903,-1898,84,-4154,-832,-393.0,-5614.0
41300,30904,-1768,97,-3737,-1071,-289.0,-5215.0
41316,30905,-1459,78,-3831,-1521,-926.0,-5078.0
41332,30906,-1797,30,-3784,-1239,-950.0,-5161.0
41348,30907,-1535,28,-3690,-1247,-1451.0,-5163.0
41364,30908,-1699,-100,-3485,-1227,-1207.0,-5092.0
41380,30909,-1193,-5,-3572,-852,-1198.0,-5150.0
41396,30910,-1617,-50,-4264,-250,-1244.0,-5080.0
41412,30911,-1462,368,-3988,-470,-269.0,-5260.0
41428,30912,-2104,414,-4125,-1483,-1317.0,-5098.0
41444,30913,-1789,203,-3640,-2116,-1732.0,-4847.0
41460,30914,-1749,19,-3495,-2005,-1886.0,-4695.0
41476,30915,-1996,119,-3393,-1627,-2080.0,-4696.0
41492,30916,-2049,328,-3340,-1830,-2799.0,-4709.0
41508,30917,-2422,571,-3042,-2611,-3164.0,-4617.0
41524,30918,-2261,506,-2962,-3463,-3463.0,-4495.0
41541,30919,-2037,144,-2826,-3355,-4214.0,-4123.0
41556,30920,-1908,-37,-2589,-2644,-3112.0,-3925.0
41572,30921,-2202,6,-2387,-2076,-3426.0,-3693.0
41589,30922,-1991,49,-2477,-1108,-3612.0,-3578.0
41604,30923,-2609,180,-2781,-99,-3168.0,-3387.0
41620,30924,-2685,477,-2832,1015,-2496.0,-3412.0
41637,30925,-3520,545,-3018,2022,-1745.0,-3116.0
41652,30926,-3519,715,-3237,2964,-1205.0,-2422.0
41668,30927,-4024,679,-3212,4054,-845.0,-1266.0
41684,30928,-3631,826,-3461,5825,-254.0,25.0
41700,30929,-4406,1489,-4300,6288,557.0,833.0
41716,30930,-3968,2044,-5169,4859,-869.0,1682.0
41732,30931,-3472,1806,-5365,3516,-492.0,2377.0
41748,30932,-2950,1541,-5195,2682,244.0,3143.0
41764,30933,-3229,1318,-5126,2549,614.0,3872.0
